"layer","aridity","elevation","hli","precipitation","precseasonality","temperature","tempseasonality","tpi","tri","geom"
1,16724.3046875,2035.51293945312,0.847344577312469,6602.79248046875,33.2718772888184,10.9622087478638,1120.48181152344,200.653625488281,679.796264648438,c(4458838.43886487, 2680317.70544524)
1,20050.271484375,2400.51489257812,0.67364376783371,6368.216796875,29.4949798583984,-3.90012717247009,1374.84375,180.169784545898,597.182312011719,c(4319767.3983921, 2646606.46394518)
1,21962.306640625,2359.96606445312,0.707440257072449,6348.033203125,26.2458229064941,-3.48051881790161,1686.80505371094,291.136596679688,607.910888671875,c(4311385.93221714, 2651771.074031)
1,15778.298828125,1971.6630859375,0.615648627281189,6439.7041015625,29.3721675872803,13.6662178039551,950.097900390625,-274.235290527344,844.510375976562,c(4324796.66154196, 2645429.58233204)
1,19237.388671875,2324.09692382812,0.671945571899414,6372.5673828125,27.567943572998,-1.4793027639389,1377.42102050781,198.285598754883,502.171142578125,c(4319177.28723445, 2648468.85784158)
1,18344.3984375,2215.22485351562,0.57509458065033,6392.21435546875,28.8245487213135,1.76345837116241,1224.80346679688,-163.810409545898,620.822448730469,c(4320536.21146593, 2644676.48923967)
1,20919.296875,2428.45678710938,0.639174580574036,6356.07275390625,29.2107067108154,-7.89745140075684,1400.15417480469,148.920822143555,526.249816894531,c(4319769.41979546, 2645707.89647923)
1,21750.5546875,2322.52026367188,0.726313889026642,6351.32177734375,25.4181346893311,-3.18191194534302,1677.50134277344,236.448654174805,428.538055419922,c(4311562.77207711, 2650177.75101503)
1,19483.412109375,2320.4462890625,0.679302096366882,6371.16845703125,27.9373626708984,-2.64286637306213,1382.31262207031,146.687469482422,517.117614746094,c(4319350.60256122, 2647025.19935073)
1,15778.298828125,1971.6630859375,0.615648627281189,6439.7041015625,29.3721675872803,13.6662178039551,950.097900390625,-274.235290527344,844.510375976562,c(4324872.25345214, 2645131.9636359)
1,15778.298828125,1971.6630859375,0.615648627281189,6439.7041015625,29.3721675872803,13.6662178039551,950.097900390625,-274.235290527344,844.510375976562,c(4324130.30943543, 2645703.74181767)
1,17157.486328125,2064.17138671875,0.772642135620117,6417.15380859375,29.2975177764893,8.58554267883301,1127.86669921875,-271.710815429688,833.563293457031,c(4321755.49777226, 2645251.53356864)
1,19663.369140625,2235.71875,0.609440624713898,6379.86669921875,26.3481712341309,4.38442707061768,1408.21813964844,146.358489990234,588.227416992188,c(4312009.89097555, 2649923.44089288)
1,17922.01953125,2053.0224609375,0.620585560798645,6401.7373046875,33.8801612854004,15.7470149993896,1389.18041992188,271.21533203125,781.475341796875,c(4311189.90590174, 2658466.75999973)
1,24741.96484375,1940.06140136719,0.739771246910095,6842.42822265625,37.3480491638184,10.3399782180786,1164.85729980469,268.353240966797,655.652709960938,c(4597443.40575126, 2674797.74670711)
1,18344.3984375,2215.22485351562,0.57509458065033,6392.21435546875,28.8245487213135,1.76345837116241,1224.80346679688,-163.810409545898,620.822448730469,c(4320541.93471688, 2644740.35433158)
